301839031,POINT(-112.0240189 41.1623445),Village Inn
2326325688,POINT(-111.8505177 40.6252529),Panda Express
2326325689,POINT(-111.8515211 40.6256392),Chipotle
2326325690,POINT(-111.8523758 40.6254825),Paradise Bakery
2326325691,POINT(-111.8552997 40.6230737),Applebee's
2326325692,POINT(-111.8565632 40.6204129),In N Out Burger
2326325693,POINT(-111.8563781 40.621048),Starbucks
2326325694,POINT(-111.8563682 40.6211772),Einstein's
2326325695,POINT(-111.8563732 40.6211266),Quizno's
2326325696,POINT(-111.8583826 40.6211117),The Pie Pizzaria
2326325697,POINT(-111.8592379 40.6208545),Teriyaki Grill
2326325700,POINT(-111.859276 40.6207801),Jamba Juice
2326325719,POINT(-111.8615356 40.6233385),Chick Fil A
2326325724,POINT(-111.8619212 40.6225285),Chili's
2326325730,POINT(-111.8601862 40.6240361),Five Guys
2326325736,POINT(-111.8603308 40.6241276),Pei Wei
2326325741,POINT(-111.8637732 40.6235162),Wild Buffalo Wings
2326325748,POINT(-111.8639384 40.622923),Longhorns Steakhouse
2326325753,POINT(-111.8664962 40.6226252),McDonald's
2326325765,POINT(-111.8666149 40.6208317),Lonestar Steakhouse
2326325772,POINT(-111.8655436 40.6234998),Wendy's
2326325776,POINT(-111.8654128 40.622891),Weinerschnitzl
2326325779,POINT(-111.8675932 40.622408),Sonic
2326325783,POINT(-111.8684366 40.6223506),Hires
2326325786,POINT(-111.8703919 40.6216477),Arby's
2326325789,POINT(-111.8716621 40.6211408),Burger King
2326325793,POINT(-111.8707912 40.622327),Pizza Pie Cafe
2326325796,POINT(-111.8347195 40.6259272),KFC
2326325802,POINT(-111.8352429 40.6240978),Taco Bell
2326325810,POINT(-111.8338663 40.6233715),Sonic
2326325814,POINT(-111.8547045 40.6249588),Carl's Jr
2326325817,POINT(-111.8551455 40.6236419),Denny's
2326325820,POINT(-111.8626273 40.6223956),Firehouse Subs
2326348545,POINT(-111.8333699 40.6389039),Subway
2326348546,POINT(-111.8371947 40.625052),Cancun Cafe
2326348548,POINT(-111.8381174 40.6240728),Papa John's
2326348553,POINT(-111.8243335 40.6245858),La Cocina
2327589745,POINT(-111.8930078 40.7657194),Blue Iguana
2327590568,POINT(-111.8961192 40.7647992),J Wong's 
2327628342,POINT(-111.8908431 40.7615891),Maxwell's East Coast Eatery
2327628354,POINT(-111.8943917 40.7696196),JB's
2327628373,POINT(-111.8904113 40.7574222),Garden Cafe
2327628379,POINT(-111.8913795 40.761835),The Melting Pot
2327628388,POINT(-111.8908301 40.7654736),Lamb's Grill
2327628392,POINT(-111.9044258 40.7629808),Rio Grande Cafe
2327628397,POINT(-111.8707185 40.7596611),Ruby River
2327628409,POINT(-111.8851273 40.7581943),Canella's
2327642636,POINT(-111.8706488 40.7600593),Hires Big H
2327642665,POINT(-111.8756913 40.7603356),Cafe Rio
2327642680,POINT(-111.8722205 40.7603844),Chili's
2327642683,POINT(-111.8744468 40.7609776),Burger King
2327648123,POINT(-111.9032081 40.7656542),Costa Vida
2327648124,POINT(-111.9029774 40.7652012),Biaggi's Ristorante Italiano
2327648125,POINT(-111.903243 40.7659326),Applebee's
2327648126,POINT(-111.9030659 40.7659021),California Pizza Kitchen
2327648127,POINT(-111.9029962 40.7654511),La Jolla Groves
2327648128,POINT(-111.9031169 40.7659732),Tucano's Brazilian Grill
2327648129,POINT(-111.9032081 40.7656542),Costa Vida
2327648130,POINT(-111.9029774 40.7652012),Biaggi's Ristorante Italiano
2327648131,POINT(-111.903243 40.7659326),Applebee's
2327648132,POINT(-111.9030659 40.7659021),California Pizza Kitchen
2327648133,POINT(-111.9029962 40.7654511),La Jolla Groves
2327648134,POINT(-111.9031169 40.7659732),Tucano's Brazilian Grill
2327662142,POINT(-111.8892445 40.7682992),Johnny Rockets
2327662145,POINT(-111.8896093 40.7676044),The Cheesecake Factory
2327662149,POINT(-111.8887563 40.7686282),Taste of Red Iguana
2327662152,POINT(-111.9042327 40.7652256),Wing Nuts
2327662157,POINT(-111.9038733 40.7656542),Happy Sumo Sushi
2327662158,POINT(-111.9036399 40.768937),Flemming's Prime Steakhouse
2327662159,POINT(-111.903487 40.7656624),Rumbi's Island Grill
2327662162,POINT(-111.8889361 40.7686018),Mykonos
2327662163,POINT(-111.8930398 40.769132),Blue Lemon
2327662164,POINT(-111.889116 40.7687079),Kneaders
2327662165,POINT(-111.8898051 40.7690975),Farr's Fresh Cafe and Creamery
2327662168,POINT(-111.888861 40.7686445),Bocata
2327662170,POINT(-111.9036748 40.7656685),Z Teja's
2327662171,POINT(-111.9042354 40.7656481),Jason's Deli
2327662172,POINT(-111.9043775 40.7663388),Malawi's Pizza
2327670185,POINT(-111.8895855 40.7626133),Rich's
2327670190,POINT(-111.886318 40.7647713),Este Pizza
2327680508,POINT(-111.8952992 40.7640577),Christopher's Seafood and Prime Steakhouse
2327680509,POINT(-111.8971338 40.7633853),Settebello Pizzaria
2327680510,POINT(-111.9000923 40.763046),Tony Caputo's Market and Deli
2327680512,POINT(-111.8970989 40.7636291),Red Rock Brewing
2327680513,POINT(-111.9029005 40.7626113),Iggy's Sports Grill
2327680517,POINT(-111.8957069 40.7625666),Squatter's Pub
2327795767,POINT(-111.611716 40.6333266),Silver Fork Lodge
2328268825,POINT(-111.854038 40.609868),Outback Steakhouse
2328268826,POINT(-111.8580774 40.6152068),Sweet Tomatos
2328268830,POINT(-111.8576 40.6146244),IHOP
2328268832,POINT(-111.8557922 40.6121689),Iggy's Sports Grill
2328395967,POINT(-111.8886798 40.6341895),Olive Garden
2328395975,POINT(-111.8886584 40.6338069),Chuck-a-Rama
2328395979,POINT(-111.8859762 40.6351828),Red Rock Brewing
2328395989,POINT(-111.8821996 40.6322029),Red Lobster
2328395993,POINT(-111.881234 40.6322761),Red Robin
2328396014,POINT(-111.8879395 40.6353131),The Cheesecake Factory
2328396030,POINT(-111.8903857 40.6263891),Su Casa
2328396038,POINT(-111.8870276 40.6353457),California Pizza Kitchen
2328396047,POINT(-111.8887013 40.6326914),Macaroni Grill
2328421315,POINT(-111.8834407 40.7609168),Charlie Chow's Dragon Grill
2328421316,POINT(-111.8836928 40.7608802),Stoneground
2328421321,POINT(-111.8929715 40.7619193),New Yorker
2328421322,POINT(-111.9029671 40.7696562),The Depot
2328430854,POINT(-111.8718749 40.7568408),Rodizio Grill
2328430855,POINT(-111.8729907 40.7567677),Old Spaghetti Factory
2328438446,POINT(-111.8935476 40.7646557),Olive Garden
2328438447,POINT(-111.8942691 40.7631097),Macaroni Grill
2328438448,POINT(-111.8936764 40.7639244),Spencers for Steaks and Chops
2328438449,POINT(-111.8936227 40.7632174),Ruth's Chris Steakhouse
2328555470,POINT(-111.8706212 40.6207796),Kneader's
2328555474,POINT(-111.8656591 40.6181126),La Puente
2328555482,POINT(-111.8663833 40.6218342),Hoppers
2328555486,POINT(-111.8657932 40.6176891),Belgian Waffle
2328572734,POINT(-111.7909542 40.619045),Porcupine Grill
2328963023,POINT(-111.8907197 40.7615669),Boston Deli
2328963964,POINT(-111.8959339 40.7647605),Toasters
2330187915,POINT(-111.9234144 40.6092525),Archibald's
2330193163,POINT(-111.8343631 40.6400687),Spice Bistro
2330197261,POINT(-111.8350708 40.6258712),Blue Lemon
2330639050,POINT(-111.8694425 40.7603783),Chuck-a-Rama
2330639052,POINT(-111.868713 40.7609309),Pizza Hut
2330639054,POINT(-111.8648693 40.7603478),Village Inn
2330639057,POINT(-111.880174 40.7609614),Sizzler
2330697651,POINT(-111.8906449 40.7626134),Judge Cafe and Grill
2330697658,POINT(-111.8897787 40.762599),Toasters
2330703259,POINT(-111.9122287 40.7711918),Leatherby's Family Creamery
2330720185,POINT(-111.9396686 40.7722619),China Delight
2330720192,POINT(-111.9396632 40.7727291),Apollo Burger
2330720193,POINT(-111.9179695 40.7712097),Archis Burgers
2330759096,POINT(-111.8652632 40.6215159),Rumbi's
2330759105,POINT(-111.8619855 40.6218946),Melty Way
2330759129,POINT(-111.8613203 40.6220493),Dickey's Barbeque Pit
2330788869,POINT(-111.8239706 40.6242905),Beans & Brews Coffee House
2330791448,POINT(-111.7980951 40.6086647),Dragon Isle
2330803765,POINT(-111.8633552 40.5847357),Salt City Burger
2330803793,POINT(-111.8621541 40.5820652),Cafe Rio
2330811963,POINT(-111.8726837 40.582562),Tin Roof Grill
2330811976,POINT(-111.8649348 40.6228408),Bucca di Beppo
2330839401,POINT(-111.8869242 40.656668),Rumbi Island Grill
2330839406,POINT(-111.8878841 40.657498),Mimi's Cafe
2330869331,POINT(-111.8882765 40.5819802),Ruby River Steakhouse
2330869332,POINT(-111.8885662 40.5816502),Joe's Crab Shack
2330912929,POINT(-111.9859308 40.6107575),Kneaders
2330937733,POINT(-111.9772093 40.6197241),Chili's
2330937735,POINT(-111.9795804 40.6206036),IHOP
2330937736,POINT(-111.9771342 40.6191337),Joe's Crab Shack
2330937743,POINT(-111.9796501 40.6197078),Black Bear Diner
2330937749,POINT(-111.9796072 40.6191459),Iggy's Sports Grill
2330937752,POINT(-111.978883 40.6194961),Rumbi's Island Grill
2330937766,POINT(-111.979001 40.6190807),Famous Dave's
2330937768,POINT(-111.9772361 40.6204855),Johnny Carino's 
2330937781,POINT(-111.9805084 40.6124025),Noodles and Co.
2330937792,POINT(-111.9817154 40.6097881),Costa Vida
2330937793,POINT(-111.9796716 40.610008),Applebee's
2330937794,POINT(-111.9787972 40.6197363),Tepanyaki Japanese Steakhouse
2330937798,POINT(-111.9805513 40.6121378),Zupa's
2330937799,POINT(-111.9822197 40.6105496),Dickey's Barbeque Pit
2331087090,POINT(-111.495108 40.6426734),350 Brasserie
2331087091,POINT(-111.4952448 40.6423091),Eating Establishment
2331087092,POINT(-111.4960923 40.643862),O'Shucks Bar and Grill
2331087093,POINT(-111.4953279 40.6430703),Chimayo
2331087094,POINT(-111.4949551 40.6423559),Red Banjo Pizza
2331087095,POINT(-111.495167 40.6427365),Spur Bar and Grill
2331087097,POINT(-111.4962397 40.6447229),Main Street Pizza and Noodle
2331087098,POINT(-111.4958509 40.6439312),Shabu
2331087099,POINT(-111.4960508 40.644347),Silver
2331087100,POINT(-111.4957785 40.6438681),Purple Sage
2331087101,POINT(-111.4963659 40.6449793),Riverhorse Cafe
2331087103,POINT(-111.4958027 40.6438823),Bandits Grill and Bar
2331087104,POINT(-111.4964811 40.6444277),Talisker on Main
2331087105,POINT(-111.4971759 40.6457954),Bankok Thai on Main
2331087106,POINT(-111.4948073 40.6421423),Cisero's Ristorante
2331087107,POINT(-111.4967441 40.6456),Taste of Saigon
2331087108,POINT(-111.4969989 40.6454514),Wahso Asian Grill
2331087109,POINT(-111.4962854 40.6442181),501 on Main
2332260230,POINT(-111.8879344 40.6366631),Brio Tuscan Grill
2332260258,POINT(-111.8885899 40.6375213),Applebee's
2332286262,POINT(-111.8733201 40.6211548),Golden Corral
2332286309,POINT(-111.8901993 40.6215457),Hooters
2332294829,POINT(-111.8527982 40.6254677),Pizzaria Limone
2332297479,POINT(-111.8391082 40.6241729),Cucina Vanina
2332323385,POINT(-111.8531772 40.7247772),Sizzler 
2332328927,POINT(-111.852115 40.7261045),The Dodo
2332328939,POINT(-111.8116619 40.7200326),Cowboy Grub
2332662880,POINT(-111.8620501 40.7255252),Chipotle's
2332662884,POINT(-111.8616933 40.7251105),Pei Wei
2332662889,POINT(-111.8716497 40.7251593),Dee's
2332662892,POINT(-111.8605159 40.7255394),Salt Lake Pizza and Pasta
2332662900,POINT(-111.8623532 40.7252162),Paradise Bakery
2332662911,POINT(-111.8687041 40.7251768),Original Pancake House
2332662914,POINT(-111.8695147 40.7257041),Pizza Hut
2332670440,POINT(-111.8542825 40.7217718),Training Table
2332676877,POINT(-111.8904071 40.5621006),Paradise Bakery
2332676879,POINT(-111.8960129 40.5599957),Texas Roadhouse
2332676883,POINT(-111.8904822 40.5625591),Chipotle
2332676884,POINT(-111.8942855 40.5593191),TGI Fridays
2332676885,POINT(-111.8902488 40.562555),Five Guys
2332676886,POINT(-111.8904741 40.5633314),Rumbi's Island Grill
2332676887,POINT(-111.8913351 40.5592376),McGraths
2332676889,POINT(-111.8913136 40.5613813),Mimi's Cafe
2332676894,POINT(-111.8913083 40.5684477),Sweet Tomatoes
2332676895,POINT(-111.8915604 40.588518),Sizzler
2332676896,POINT(-111.8904956 40.5630318),Pei Wei Asian Diner
2332676901,POINT(-111.8912455 40.5617428),Chili's
2332676903,POINT(-111.8904392 40.5631745),Costa Vida
2332676904,POINT(-111.8955408 40.5594006),Village Inn
2332676905,POINT(-111.8912815 40.5599794),Olive Garden
2332681375,POINT(-111.8952555 40.5581544),Iggy's Sports Grill
2332682200,POINT(-111.8915399 40.5469311),Buffalo Wild Wings
2333199050,POINT(-111.9558359 40.6925463),Red Robin
2333199052,POINT(-111.9589794 40.6969634),Pizza Hut
2333199054,POINT(-111.957515 40.6962801),Olive Garden
2333199062,POINT(-111.9575793 40.6953446),TGI Fridays
2333199073,POINT(-111.9575257 40.6924406),Wingers
2333199074,POINT(-111.9576062 40.694035),NYPD Pizza
2333199077,POINT(-111.9569785 40.6941732),Zupa's
2333199078,POINT(-111.9575954 40.6949094),Sonny Bryan's Smokehouse
2333270263,POINT(-111.890287 40.766983),Martine Cafe and Tapas
2333298319,POINT(-111.8849812 40.7630773),Tavernacle Social Club
2333364756,POINT(-111.8914238 40.7636617),Keys on Main
2333368646,POINT(-111.8930828 40.7669019),Caffe Molise
2333368647,POINT(-111.8935173 40.7674342),Starbucks
2333368648,POINT(-111.8934261 40.7669141),Naked Fish Japanese Bistro
2333821058,POINT(-111.892713 40.7618717),Market Street Grill
2334077671,POINT(-111.8840901 40.7516923),Moochie's Meatballs 
2334497531,POINT(-111.9796377 41.2204944),Union Grill
2334569776,POINT(-111.9766769 41.2208959),Rovali's Ristorante Italiano
2334569779,POINT(-111.9744815 41.2205378),Roosters Brewing
2334569784,POINT(-111.9758963 41.2208878),Lucky Slice Pizza
2334569792,POINT(-111.9766876 41.2205246),Karen's Cafe
2334575685,POINT(-111.9740215 41.2208838),Great Harvest Bread Co.
2334575686,POINT(-111.9745096 41.2209039),Athenian
2334589235,POINT(-111.977779 41.2209142),Two Bit Street Cafe
2334821360,POINT(-111.8046941 40.6344715),Cafe Trio
2334821368,POINT(-111.806357 40.6319637),Cafe Zupas
2334833241,POINT(-111.8670205 40.6467872),Greek Souvlaki
2335597504,POINT(-111.8351831 40.5792481),Black Bear Diner
2335597509,POINT(-111.8353548 40.5800466),Starbucks
2335597511,POINT(-111.8380048 40.5796555),Smokey Mountain Pizza
2335635822,POINT(-111.8687644 40.5799407),Olympus Burger
2335652136,POINT(-111.9433202 40.6527498),Texas Roadhouse
2335697875,POINT(-111.9419094 40.6541742),Leatherby's Family Creamery
2335697879,POINT(-111.9414963 40.654105),Cafe Rio
2335837462,POINT(-111.9435026 40.6457127),Virg's
2335837470,POINT(-111.9415553 40.6522736),Apollo Burger
2335837479,POINT(-111.9405307 40.6481426),Golden Corral
2335837482,POINT(-111.9434328 40.6466977),The Old Spaghetti Factory
2335837493,POINT(-111.9424833 40.6541457),Teriyaki Grill
2335874851,POINT(-111.9345011 40.6525667),Iceburg Drive In
2335874865,POINT(-111.9393452 40.6511625),Starbucks
2336213597,POINT(-111.9887416 40.6530423),Domino's Pizza
2336285278,POINT(-111.8632156 40.5838071),Fratelli Ristorante
2336285305,POINT(-111.8633873 40.585176),Panda Express
2336285373,POINT(-111.8613703 40.5813871),Starbucks
2336285515,POINT(-111.8575401 40.6134636),Asian Star
2336725529,POINT(-111.8526318 40.705916),Michelangelo Ristorante
2336726045,POINT(-111.8594875 40.6873453),Marie Calendar's 
2336726048,POINT(-111.8533989 40.6874308),Dragon Diner
2336726851,POINT(-111.8369463 40.6661573),Honey Baked Ham
2336726852,POINT(-111.8240931 40.6689892),Great Harvest Bread
2336726853,POINT(-111.8396285 40.6643181),Training Table
2336726857,POINT(-111.8365815 40.6661491),Ocean City
2336728558,POINT(-111.8242395 40.7246864),Rino's Italian Ristorante
2337154724,POINT(-111.9010093 40.6203086),Denny's
2337154746,POINT(-111.853899 40.6250928),Subway
2337154749,POINT(-111.9012185 40.6209479),Midvale Mining Co.
2337154760,POINT(-111.9124463 40.6213713),Culvers
2337154764,POINT(-111.8913105 40.6197589),El Farol
2337154800,POINT(-111.8989333 40.6208705),Cafe Silvestre
2337334737,POINT(-111.8663803 40.6542216),Italian Village
2337334742,POINT(-111.9014957 40.7300426),Tepanyaki Steakhouse
2337334765,POINT(-111.8977407 40.7567166),Starbucks
2337334768,POINT(-111.8878487 40.7076278),Village Inn
2337334805,POINT(-111.8887928 40.7000271),Crown Burger
2337416610,POINT(-111.8589869 40.6233064),Sonny Bryan Smoke House
2337423531,POINT(-111.866422 40.640633),Olympus Burger
2337423532,POINT(-111.8879172 40.6566529),IHOP
2337423533,POINT(-111.8879118 40.657947),Noodles and Co
2337423534,POINT(-111.8656361 40.6500497),Pizza Hut
2337475060,POINT(-111.9384265 40.6972104),Carl's Jr
2337475065,POINT(-111.9462747 40.6970843),Greek Souvlaki
2337475066,POINT(-111.9385123 40.6980848),Sizzler
2341218700,POINT(-111.8879568 40.5279323),Wing Nutz
2341218703,POINT(-111.8888875 40.5263278),Panda Express
2341218706,POINT(-111.8856393 40.5269823),Noodles and Co
2341218709,POINT(-111.8845396 40.5270108),Costa Vida Fresh Mexican Grill
2341218715,POINT(-111.8869104 40.5263378),Guadalahonky's Mexican
2341218716,POINT(-111.8872004 40.5271087),Goodwood Barbeque
2341218717,POINT(-111.8835687 40.5270842),Astro Burger
2341218718,POINT(-111.8537854 40.5293145),Einstein Bagels
2341218724,POINT(-111.8879836 40.525814),Fazoli's
2341218725,POINT(-111.8830643 40.5263318),Teriyaki Asian Grill
2341218726,POINT(-111.8899121 40.5258711),Chuck-a-Rama
2341218728,POINT(-111.879996 40.5263339),El Rancho Grande
2341218730,POINT(-111.883102 40.5264889),Barbacoa
2341218731,POINT(-111.8557542 40.5271617),Pier 49 Pizza
2341218734,POINT(-111.88771 40.5270883),Applebee's
2341218736,POINT(-111.8821042 40.526391),Smash Burger
2341218737,POINT(-111.8836518 40.526077),Corner Bakery
2341218740,POINT(-111.8557649 40.5273778),Golden Spoon
2341218741,POINT(-111.8891664 40.5252289),La Hacienda
2341218742,POINT(-111.8897512 40.525129),Virg's
2341505155,POINT(-111.8273861 40.7406771),Costa Vida 
2341505156,POINT(-111.8262569 40.7393094),Red Butte Cafe
2341505159,POINT(-111.8246315 40.73809),Five Alls
2341505162,POINT(-111.8261898 40.7409942),Red Robin
2341505167,POINT(-111.8268523 40.7389802),Mac Cool's Public House
2341509719,POINT(-111.855574 40.6996755),La Frontera
2341509721,POINT(-111.8512234 40.7001716),Tres Hombres Mexican Grill and Cantina
2341509722,POINT(-111.8064413 40.7001045),Shivers 
2341509725,POINT(-111.8080962 40.7002143),Citris Grill
2341509727,POINT(-111.8071655 40.700072),Cafe Silvestre
2341511598,POINT(-111.8845113 40.7582645),Thai Lotus
2341520683,POINT(-111.9032288 40.7662166),Bout Time Pub and Grub
2341520689,POINT(-111.8893183 40.7677901),Brio Tuscan Grille
2341520690,POINT(-111.8692608 40.7690293),Sawadee Thai
2341520699,POINT(-111.8863679 40.765259),Bar-X
2342162966,POINT(-111.8580643 40.6252988),Famous Dave's
2342554948,POINT(-111.8357259 39.7176935),Reed's Drive In
2343330007,POINT(-111.8121935 40.6378904),Cotton Bottom Inn
2343330012,POINT(-111.8116249 40.6374019),Frank's
2345007626,POINT(-111.898216 40.769125),Copper Canyon
2345092199,POINT(-111.8459563 40.6873169),Robintino's
2345092200,POINT(-111.8453823 40.6859502),El Chihuahua
2345092201,POINT(-111.8452482 40.686597),Nielson's Frozen Custard
2345092204,POINT(-111.8412463 40.6724437),IHOP
2345092207,POINT(-111.8350397 40.6656121),Pawit's Royale Thai Cuisine
2345092209,POINT(-111.8235598 40.6683627),Gepetto's
2350019130,POINT(-111.8631214 40.5834815),Cafe Zupas
2350324246,POINT(-111.8352555 41.7317657),Bluebird
2350324285,POINT(-111.8342765 41.7444549),Angie's
2350372760,POINT(-111.8337947 41.7589547),Cafe Rio
2350372766,POINT(-111.8340254 41.7540365),Olive Garden
2350372777,POINT(-111.8348676 41.7578142),Chilis
2350372791,POINT(-111.8338162 41.7638124),Quizno's
2350372812,POINT(-111.8335157 41.7696381),Golden Corral
2350372815,POINT(-111.8349105 41.7629081),Kneaders Bakery
2350372822,POINT(-111.8347764 41.7620839),Village Inn
2350372823,POINT(-111.8348622 41.7554532),Costa Vida Fresh Mexican Grill
2352934803,POINT(-111.962995 40.6969191),Apollo Burger
2352934820,POINT(-111.968515 40.6969964),Virg's
2352934835,POINT(-111.9767601 40.696972),Big Daddy Pizza
2352934838,POINT(-111.9680161 40.7115755),Crown Burger
2352979379,POINT(-111.8733606 40.7615832),Tony Burgers
2352979382,POINT(-111.873543 40.7615507),Cafe Zupas
2352979384,POINT(-111.8714026 40.7615588),Noodles and Co
2352979386,POINT(-111.8731407 40.7615507),Jamba Juice
2352979389,POINT(-111.8715421 40.7615669),L & L Hawaiian Barbecue
2352979391,POINT(-111.8717781 40.7615466),Rubios Fresh Mexican Grill
2352979393,POINT(-111.8718908 40.7615791),Rumbi Island  Grill
2354386691,POINT(-111.5432416 40.721388),Panda Express
2354386695,POINT(-111.5424047 40.7251609),Park City Pizza Company
2354388930,POINT(-111.2804799 40.6396675),Gateway Grille
2354388952,POINT(-111.2756412 40.6433839),Uinta Drive-In
2356252380,POINT(-111.8590315 40.6234266),Cold Stone
2356252381,POINT(-111.8593319 40.6235161),Smash Burger
2357944490,POINT(-111.869703 40.6210605),La Frontera
2359021957,POINT(-111.9345363 40.7718099),Diamond Lil's
2359035658,POINT(-111.8902114 40.6108181),Moochie's
2359060375,POINT(-111.8362364 40.5799793),Costa Vida
2359060376,POINT(-111.8700805 40.6220777),Ganesh Indian Cuisine
2359060377,POINT(-111.8717542 40.6215524),Epic Casual Dining
2359060378,POINT(-111.8697801 40.6207177),Landmark Grill
2359060379,POINT(-111.7921463 40.5756482),La Caille
2359060380,POINT(-111.8705794 40.6222446),Rice King
2359084221,POINT(-111.8855409 40.5015915),Kneaders
2359084225,POINT(-111.8857447 40.5019913),Dickey's Barbeque
2359088044,POINT(-111.9098524 40.5582906),Dickey's Barbeque
2359093000,POINT(-111.9129662 40.5566402),Tsunami Restaurant and Sushi Bar
2359093003,POINT(-111.9116709 40.5585026),Gecko's Mexican Grill
2359094509,POINT(-111.9138703 40.5580176),Market Street Grill
2363245627,POINT(-111.8774044 40.7630432),The Other Place
2363303197,POINT(-111.8921497 40.7652424),Siegfried's Delicatessen
2363355473,POINT(-111.9172633 40.7653048),Chunga's
2363427502,POINT(-111.8964356 40.7544114),Legends Sports Pub
2363499105,POINT(-111.8944413 40.7620544),Gracie's
2363499158,POINT(-111.8949094 40.7640463),Inferno Cantina
2363499204,POINT(-111.8955866 40.7637954),Lumpys Sports Bar and Grill
2363668710,POINT(-113.5950945 37.1114102),Kneaders Bakery & Cafe
2363724736,POINT(-113.595698 37.1131534),Juice -n- Java
2363729445,POINT(-113.5956658 37.1130657),Jazzy's Rock n Roll Grill
2364896258,POINT(-111.8885396 40.7617152),Wasted Space Bar
2364896259,POINT(-111.8885476 40.7618818),Circle Lounge
2364896260,POINT(-111.8885423 40.7610468),Jackalope Lounge
2364898741,POINT(-111.8907229 40.7619407),Shogun Japanese Cuisine
2364898742,POINT(-111.8891565 40.7608782),Star of India
2364914330,POINT(-111.8864636 40.7647849),Cedars of Lebanon
2364914337,POINT(-111.8902294 40.7669819),O'Shucks Bar and Grill
2364923199,POINT(-111.8927159 40.7647099),The Red Door
2364923203,POINT(-111.8928634 40.7646957),The Olive Bistro
2365225500,POINT(-111.8592203 40.6234461),Which Wich
2365232144,POINT(-111.50703 40.6515347),Baja Cantina
